WIN_20230306_16_52_34_Pro.jpg,squats_up,994.85345,196.73322,-438.653,1005.0325,180.91283,-398.34604,1011.9975,180.62396,-398.25415,1019.05023,180.23183,-398.29144,984.1508,182.26624,-398.71207,976.86584,182.6032,-398.54727,969.5177,183.10924,-398.52637,1028.7031,191.14061,-190.53574,960.2227,194.20393,-182.98149,1008.48816,216.96211,-363.96045,982.95685,218.17203,-361.4866,1077.0137,290.43658,-150.84167,917.91187,294.94937,-98.53127,1081.4825,396.41284,-500.85382,915.2125,407.89478,-419.81256,1018.9895,289.5336,-774.8823,966.5765,293.81866,-746.36066,1004.4634,260.03442,-830.15466,975.6697,260.9415,-815.7728,1011.1091,248.88336,-799.8253,974.19385,251.39954,-775.83386,1009.7907,260.25467,-766.94025,978.52045,264.70123,-736.79944,1045.3165,540.8633,-13.755476,945.7899,541.0559,13.585098,1085.4666,708.1341,-181.2565,914.8191,708.93604,-53.176044,1110.8878,865.3388,179.8971,899.2673,863.1876,310.29367,1104.3358,888.3696,203.16716,911.26385,888.92,331.7315,1138.0609,918.74817,-29.220837,856.09094,916.0093,111.046646
WIN_20230306_16_52_38_Pro.jpg,squats_up,991.99286,185.37842,-353.33725,1003.09674,171.14095,-314.66086,1009.94293,171.4202,-314.54257,1016.8824,171.58955,-314.54645,982.8398,170.99742,-315.57922,975.8416,170.86024,-315.47717,968.79846,170.86472,-315.50757,1026.3535,183.27336,-110.46149,959.9235,181.76352,-104.85211,1004.6442,205.50803,-280.25916,979.3456,204.9902,-278.5964,1068.456,281.33203,-50.52456,917.8765,281.26236,-12.040515,1085.1757,373.62546,-352.427,913.44086,387.32,-275.27127,1021.8627,264.49808,-647.44977,957.0763,271.26843,-565.0821,1010.23486,236.12476,-713.6254,967.2155,236.95488,-627.4011,1009.1952,224.90198,-680.84985,962.2659,227.91772,-601.6364,1007.37463,235.18608,-640.6928,966.23346,240.7266,-560.36053,1040.9264,517.1183,-16.018862,947.33716,517.6418,15.901893,1078.0419,697.7357,-40.693363,927.4201,693.5531,53.7349,1103.3146,861.2549,254.53845,909.3384,852.00934,342.504,1096.5671,883.8523,271.8876,919.6318,878.65137,358.29007,1126.7219,916.1266,59.62944,866.36206,900.9213,152.04375
WIN_20230306_16_52_42_Pro.jpg,squats_up,987.25146,188.01968,-393.1306,998.3794,173.27913,-353.23862,1005.4311,173.25137,-353.14175,1012.5731,173.1319,-353.1375,977.8198,173.94768,-352.028,970.80585,174.08215,-351.88776,963.7357,174.37067,-351.86548,1023.7499,184.84268,-147.9436,956.27527,185.77802,-131.9355,1001.5218,208.0186,-319.7808,975.7759,208.44649,-315.02524,1069.4934,282.80142,-102.23484,917.3133,284.12448,-37.38682,1086.8802,374.042,-439.2328,899.0622,387.38486,-338.06494,1019.7463,261.93893,-732.21277,946.5171,274.14447,-664.5936,1005.2888,233.45837,-793.30865,955.97534,241.51825,-730.07294,1006.1205,221.01929,-759.4434,955.62805,232.2125,-698.4785,1005.5262,232.41217,-723.6335,959.39703,245.30478,-658.4077,1040.6423,522.3856,-20.158371,945.7252,522.33185,19.959024,1081.8503,698.1847,-57.888817,925.57886,699.092,52.81707,1108.0581,857.09314,265.64755,908.0518,855.55994,350.274,1101.7019,880.33563,285.46277,919.2213,883.4259,366.129,1132.0557,909.82,74.0137,862.9186,903.14606,157.73326
WIN_20230306_16_52_45_Pro.jpg,squats_up,988.5532,185.39702,-424.44305,999.7501,170.88351,-384.62766,1006.7806,171.00772,-384.51465,1013.886,171.04143,-384.53735,979.1429,171.214,-382.84348,972.11664,171.20753,-382.6914,965.03516,171.38579,-382.70807,1024.0216,182.93254,-176.34004,956.4913,182.67572,-161.26743,1001.8056,206.0242,-349.04364,976.3948,205.94029,-344.41962,1068.0349,278.90808,-140.18713,914.5864,282.17352,-70.65469,1086.6293,364.86447,-515.2183,894.86664,378.69507,-417.0015,1018.823,255.64008,-820.8272,950.12933,264.2786,-757.509,1006.1151,226.88095,-888.06476,961.2103,232.19518,-828.6085,1004.8334,217.06491,-851.18665,961.3954,224.3614,-794.53046,1003.26324,229.38815,-811.86566,964.0448,238.3679,-750.9097,1040.8999,527.4188,-21.716463,945.02783,527.6611,21.49351,1076.862,702.33435,-55.45218,918.23584,699.5447,-8.123969,1101.5408,857.0635,308.61346,903.4967,857.4685,322.69717,1094.914,881.0894,332.31836,915.1057,885.2062,342.0932,1124.5131,906.8173,121.27374,858.2547,905.59076,130.43216
WIN_20230306_16_52_49_Pro.jpg,squats_up,1000.7478,188.14761,-432.53568,1008.17633,173.15562,-393.81668,1014.7205,172.70514,-393.69714,1021.3436,172.14851,-393.80756,987.80914,174.81812,-400.76562,980.40106,175.2912,-400.62372,972.97656,175.9292,-400.6842,1027.7637,182.10448,-176.14769,960.4548,186.89006,-203.9891,1012.73004,206.93777,-351.86377,987.8018,208.87402,-359.44376,1073.584,278.07922,-107.96499,919.80396,281.7905,-135.28941,1102.4869,364.64188,-470.11792,922.973,376.80133,-472.94977,1044.0427,261.6035,-805.45917,980.2343,267.508,-786.2024,1037.0029,231.60281,-882.4848,993.17737,238.20152,-858.37805,1032.2733,224.69019,-847.25006,988.62213,230.16551,-834.10364,1027.8455,236.8678,-800.51117,990.8684,243.20801,-781.6118,1045.4938,526.3872,5.4571576,950.6968,527.80743,-5.532434,1077.5518,696.0375,78.20064,922.0624,701.786,63.29494,1101.0187,855.1378,435.89624,896.4564,861.06714,387.62894,1089.2954,881.3796,459.3017,902.14655,885.1023,405.7354,1146.3982,901.3153,250.07387,871.0306,915.3485,185.72652
WIN_20230306_16_52_53_Pro.jpg,squats_up,999.8426,188.7751,-456.327,1008.6764,173.45708,-418.81873,1015.2013,172.99057,-418.70526,1021.81287,172.42006,-418.82053,988.33856,174.93013,-422.33545,981.3795,175.20227,-422.16055,974.39667,175.654,-422.14407,1030.4048,180.53174,-197.76776,964.3412,184.45956,-211.48993,1012.4714,206.70839,-373.6809,988.72595,208.21797,-377.30603,1079.8219,274.04395,-119.88549,924.0174,275.9968,-138.3757,1114.5624,363.30258,-493.63702,923.45264,373.164,-491.24634,1053.9769,257.48492,-834.6667,989.1721,266.23944,-814.9021,1046.1218,225.35953,-912.62524,1004.10175,236.97655,-890.2523,1041.7783,218.44722,-874.3382,999.4978,229.79738,-861.3297,1037.8601,231.54681,-827.90027,1000.5184,243.60217,-808.70215,1049.2103,525.52844,6.2409086,951.9461,525.3649,-6.3330164,1083.466,696.7982,24.44179,920.76514,704.1553,35.52774,1101.7672,856.42365,404.62878,895.02246,865.3061,360.7931,1089.382,883.13007,430.46198,899.73376,889.84094,378.31854,1146.1743,903.2528,212.52599,874.2422,920.93506,150.05591
WIN_20230306_16_52_56_Pro.jpg,squats_up,1005.96094,185.00447,-440.16956,1012.9516,170.388,-400.10965,1019.1664,169.88345,-400.03607,1025.467,169.2683,-400.15994,993.1047,172.03485,-407.41425,986.0184,172.44739,-407.23724,978.9117,173.0331,-407.21732,1031.3436,178.14026,-178.86482,966.4581,182.97418,-207.49535,1017.18304,203.24419,-358.0864,993.6297,205.16417,-365.9857,1077.546,274.24097,-111.87373,924.86316,275.13348,-151.8903,1116.2539,358.54428,-501.24585,929.7336,362.79382,-524.94965,1060.4093,253.48726,-844.7599,995.3208,260.36066,-832.52374,1054.3882,221.34167,-923.3581,1009.95966,232.34032,-907.20917,1048.4946,215.84096,-884.9125,1005.81836,226.47585,-877.9403,1043.8187,229.47778,-838.2162,1006.62103,240.24832,-825.919,1045.2455,524.8906,6.696905,949.10535,525.7951,-6.8453875,1077.3978,697.4496,79.38135,922.33923,707.6439,52.181606,1099.4948,855.8262,461.37494,899.22876,870.74817,382.67563,1088.9225,882.1852,486.89282,905.46576,896.80005,400.97052,1139.2087,901.08215,275.00397,870.6083,921.2228,175.5942
WIN_20230306_16_53_03_Pro.jpg,squats_up,995.03906,191.72807,-319.33862,1007.31213,178.52713,-285.25537,1014.17474,178.65376,-285.31522,1021.2242,178.69164,-285.32498,988.99396,179.35797,-271.5644,983.1279,179.62363,-271.31277,977.2012,180.09477,-271.22754,1033.933,191.85193,-125.605385,974.45355,192.15558,-48.245037,1009.17334,212.29076,-264.3481,985.239,212.55505,-241.6446,1065.3389,283.78394,-171.19937,941.3707,294.75613,81.30055,1047.1035,330.94308,-407.1768,877.0909,379.86545,-220.43764,965.4158,254.35799,-538.7823,919.5484,274.59772,-603.3056,944.2751,240.56816,-584.6894,926.505,244.7042,-674.00323,948.5514,229.55672,-560.5498,936.0167,234.52853,-639.7234,955.6365,237.56932,-529.8408,937.8757,246.60555,-602.02014,1046.1699,527.9942,-93.48294,963.95496,534.85376,93.16687,1073.8735,699.97626,-209.20369,951.51373,693.2459,312.56998,1111.6576,863.0759,-74.19649,942.3902,826.9329,725.88086,1119.7646,890.68256,-78.559616,954.565,855.4158,754.34186,1084.272,909.61523,-320.47375,885.6763,863.5301,573.9308
WIN_20230306_16_53_06_Pro.jpg,squats_up,985.15,189.65288,-275.05304,996.32263,175.66704,-244.2506,1003.0531,175.64066,-244.24255,1009.97473,175.53938,-244.14328,978.31354,176.45863,-231.94728,972.30884,176.68404,-231.77956,966.25134,177.05196,-231.77588,1021.7743,187.8775,-94.64924,963.1112,188.66924,-20.630074,998.9273,209.96092,-222.42886,975.1972,210.38977,-200.73505,1054.7957,282.26282,-132.45944,931.837,289.5268,109.25916,1029.5048,343.64935,-361.27295,870.02356,383.15005,-178.75499,956.4178,255.78899,-490.96887,914.3631,270.13406,-531.2065,937.65295,239.7728,-533.8477,920.40607,236.66727,-595.5547,943.30524,229.24844,-507.89676,928.9354,228.85765,-555.553,949.48254,237.9122,-480.8563,931.5482,241.98941,-527.5123,1035.1532,525.3267,-94.70493,955.1715,530.5827,94.59409,1062.6338,690.2124,-208.24341,946.9319,695.8069,285.8885,1102.2043,856.3147,-81.183205,941.8511,830.76025,658.2429,1112.6436,884.8356,-84.00563,953.952,857.4265,683.57214,1077.0511,898.82886,-308.92184,892.6491,869.54144,514.1835
WIN_20230306_16_53_09_Pro.jpg,squats_up,988.5472,183.77022,-313.97992,1000.6445,169.19945,-277.28055,1007.79004,169.23528,-277.23813,1015.11633,169.17943,-277.15442,980.6504,170.10106,-268.23676,973.84814,170.27065,-268.01038,967.0237,170.62408,-267.95547,1026.4572,182.65181,-98.61667,961.01965,183.5614,-44.819214,1002.3867,204.90054,-252.2937,976.0063,205.11746,-236.19676,1058.5016,278.0638,-147.9811,927.3685,287.3402,74.77632,1019.1878,342.62082,-435.90155,886.2472,389.70312,-273.12222,949.31836,256.1381,-601.1048,920.0744,267.88882,-676.60815,932.5397,237.73976,-644.80865,922.3106,233.26476,-750.23486,940.09045,231.81308,-618.503,930.0546,224.62128,-707.6738,945.7719,240.25552,-591.22504,934.0602,237.38844,-672.2188,1040.059,524.2999,-84.848206,956.45526,528.7266,84.83728,1076.1508,694.85187,-179.894,953.477,699.1444,278.941,1109.1328,863.8731,19.015457,944.2625,840.3196,666.693,1117.5421,887.25183,25.534433,956.29486,863.21216,694.00775,1084.9855,923.9967,-192.1734,903.242,897.13324,512.08795
